page_url,제품 소개,제품명,cate1,cate2,가격,성별,XS이하,S,M,L,XL이상
https://www.nike.com/kr/t/스포츠웨어-트렌드-남성-플리스-크루-OnvB9HFV/FB7261-133,남성 플리스 크루,나이키 스포츠웨어 트렌드,후디 & 크루,풀오버,"135,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/조던-플리스-남성-크루넥-스웻셔츠-CM4wTGuF/HV5720-041,남성 크루넥 스웻셔츠,조던 플리스,후디 & 크루,풀오버,"85,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/테이텀-남성-플리스-크루넥-스웻셔츠-cmncMYZx/HF7845-028,남성 플리스 크루넥 스웻셔츠,테이텀,후디 & 크루,풀오버,"125,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/스포츠웨어-프리미엄-남성-플리스-크루넥-스웻셔츠-0MoBdTl1/FB1960-060,남성 플리스 크루넥 스웻셔츠,나이키 스포츠웨어 프리미엄,후디 & 크루,풀오버,"109,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-브루클린-플리스-남성-크루넥-스웻셔츠-XeZEoMUL/FV7293-010,남성 크루넥 스웻셔츠,조던 브루클린 플리스,후디 & 크루,풀오버,"85,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/acg-캔웰-글레이셔-남성-써마-핏-adv-윈드프루프-재킷-R4wglt1w/FV8654-010,남성 써마 핏 ADV 윈드프루프 재킷,나이키 ACG '캔웰 글레이셔',후디 & 크루,풀오버,"209,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/트레일-polartec-남성-쿼터집-플리스-러닝-탑-kW1xDmQV/FV9964-010,남성 쿼터집 플리스 러닝 탑,나이키 트레일 Polartec®,후디 & 크루,풀오버,"175,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/클럽-남성-윈터라이즈드-하프집-x03DJiPB/FZ0898-247,남성 윈터라이즈드 하프집,나이키 클럽,후디 & 크루,풀오버,"139,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/테크-남성-플리스-하프집-탑-ie1S4Kay/FZ7569-060,남성 플리스 하프집 탑,나이키 테크,후디 & 크루,풀오버,"175,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/남성-쿼터집-탑-xdey5nbT/HQ2955-010,남성 쿼터집 탑,나이키,후디 & 크루,풀오버,"135,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/클럽-남성-오버사이즈-크루넥-스웻셔츠-ij360MC4/HQ2957-010,남성 오버사이즈 크루넥 스웻셔츠,나이키 클럽,후디 & 크루,풀오버,"95,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/테크-남성-우븐-재킷-99mXvpHF/FZ0752-010,남성 우븐 재킷,나이키 테크,재킷 & 베스트,봄버 재킷,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/대한민국-덕아웃-남성-브레이킹-새틴-재킷-eL5W2yoH/FN9459-455,남성 나이키 브레이킹 새틴 재킷,대한민국 덕아웃,재킷 & 베스트,봄버 재킷,"205,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/조던-레니게이드-에센셜-남성-라이트웨이트-재킷-NLIJlOAG/FN4623-010,남성 라이트웨이트 재킷,조던 레니게이드 에센셜,재킷 & 베스트,봄버 재킷,"179,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/테크-남성-우븐-재킷-99mXvpHF/FZ0752-464,남성 우븐 재킷,나이키 테크,재킷 & 베스트,봄버 재킷,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-레니게이드-에센셜-남성-라이트웨이트-재킷-NLIJlOAG/FN4623-228,남성 라이트웨이트 재킷,조던 레니게이드 에센셜,재킷 & 베스트,봄버 재킷,"179,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/fc-바르셀로나-홈-남성-축구-새틴-더그아웃-재킷-WulMF3gj/FQ7785-620,남성 나이키 축구 새틴 더그아웃 재킷,FC 바르셀로나 홈,재킷 & 베스트,봄버 재킷,"205,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/파리-생제르맹-스트라이크-윈드러너-primaloft-남성-조던-스톰-핏-축구-후드-파카-yoCcFyr9/FV3550-011,남성 조던 스톰 핏 축구 후드 파카,파리 생제르맹 스트라이크 윈드러너 PrimaLoft®,재킷 & 베스트,파카 재킷,"309,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/조던-플라이트-남성-다운-파카-MHMw8e3t/FV7269-010,남성 다운 파카,조던 플라이트,재킷 & 베스트,파카 재킷,"435,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-체나-볼텍스-스톰-핏-adv-gore-tex-스키-재킷-WEF5jjOb/FV8892-104,스톰 핏 ADV GORE-TEX 스키 재킷,나이키 ACG '체나 볼텍스',재킷 & 베스트,파카 재킷,"519,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/윈드러너-남성-스톰-핏-후드-다운-파카-waEZzkgM/FB8180-010,남성 스톰 핏 후드 다운 파카,나이키 윈드러너,재킷 & 베스트,파카 재킷,"345,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/대한민국-스트라이크-윈드러너-여성-스톰-핏-축구-다운-파카-blptODxr/FJ3901-418,여성 나이키 스톰 핏 축구 다운 파카,대한민국 스트라이크 윈드러너,재킷 & 베스트,파카 재킷,"359,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-루나-레이크-패딩-primaloft-남성-써마-핏-adv-루즈-후드-재킷-SyLhDyLk/FV8911-010,남성 써마 핏 ADV 루즈 후드 재킷,나이키 ACG '루나 레이크' 패딩 PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"405,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-써마-핏-패딩-재킷-3qDkh6vu/FZ0866-410,남성 써마 핏 패딩 재킷,나이키 스포츠웨어 클럽,재킷 & 베스트,푸퍼 재킷,"299,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/써마-핏-아카데미-프로-24-다운-재킷-남성-축구-재킷스톡-oDkgEwtf/FD7709-010,남성 축구 재킷(스톡),나이키 써마 핏 아카데미 프로 24 다운 재킷,재킷 & 베스트,푸퍼 재킷,"209,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-루나-레이크-primaloft-남성-써마-핏-adv-루즈-후드-재킷-Mc7nFZY8/HF0034-104,남성 써마 핏 ADV 루즈 후드 재킷,나이키 ACG '루나 레이크' PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"459,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/acg-로프-드-도프-primaloft-남성-써마-핏-adv-재킷-m5zaYiFp/FV8691-010,남성 써마 핏 ADV 재킷,나이키 ACG '로프 드 도프' PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"249,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-아카데미-프로-24-폴-재킷-남성-축구-재킷-XZE0tXLm/FD7702-010,남성 축구 재킷,나이키 써마 핏 아카데미 프로 24 폴 재킷,재킷 & 베스트,푸퍼 재킷,"179,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-로프-드-도프-primaloft-남성-써마-핏-adv-재킷-m5zaYiFp/FV8691-573,남성 써마 핏 ADV 재킷,나이키 ACG '로프 드 도프' PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"249,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-플리스-남성-써마-핏-파카-55AVhz2b/FZ0870-010,남성 써마 핏 파카,나이키 스포츠웨어 클럽 플리스,재킷 & 베스트,푸퍼 재킷,"299,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/클럽-남성-경량-퀼팅-써마-핏-충전재-재킷-1njRUtHI/FZ0635-010,남성 경량 퀼팅 써마 핏 충전재 재킷,나이키 클럽,재킷 & 베스트,푸퍼 재킷,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/acg-루나-레이크-패딩-primaloft-남성-써마-핏-adv-루즈-후드-재킷-SyLhDyLk/FV8911-104,남성 써마 핏 ADV 루즈 후드 재킷,나이키 ACG '루나 레이크' 패딩 PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"405,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-패딩-재킷-WmakTyVV/FB7369-010,남성 패딩 재킷,나이키 스포츠웨어 클럽,재킷 & 베스트,푸퍼 재킷,"239,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-브루클린-남성-패딩-재킷-j2QlgR8K/FV7317-222,남성 패딩 재킷,조던 브루클린,재킷 & 베스트,푸퍼 재킷,"209,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-패딩-재킷-WmakTyVV/FB7369-323,남성 패딩 재킷,나이키 스포츠웨어 클럽,재킷 & 베스트,푸퍼 재킷,"239,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/써마-핏-윈드러너-남성-미드웨이트-패딩-베스트-0kVUN2F3/FB8202-011,남성 미드웨이트 패딩 베스트,나이키 써마 핏 윈드러너,재킷 & 베스트,푸퍼 재킷,"119,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/acg-루나-레이크-패딩-primaloft-남성-써마-핏-adv-루즈-후드-재킷-SyLhDyLk/FV8911-573,남성 써마 핏 ADV 루즈 후드 재킷,나이키 ACG '루나 레이크' 패딩 PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"405,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/acg-로프-드-도프-primaloft-남성-써마-핏-adv-재킷-m5zaYiFp/FV8691-104,남성 써마 핏 ADV 재킷,나이키 ACG '로프 드 도프' PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"249,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-플리스-남성-써마-핏-파카-55AVhz2b/FZ0870-247,남성 써마 핏 파카,나이키 스포츠웨어 클럽 플리스,재킷 & 베스트,푸퍼 재킷,"299,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-패딩-재킷-WmakTyVV/FB7369-068,남성 패딩 재킷,나이키 스포츠웨어 클럽,재킷 & 베스트,푸퍼 재킷,"239,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-패딩-재킷-WmakTyVV/FB7369-480,남성 패딩 재킷,나이키 스포츠웨어 클럽,재킷 & 베스트,푸퍼 재킷,"239,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-후드-재킷-92x2pnGi/FB8178-010,남성 후드 재킷,나이키 스톰 핏 윈드러너,재킷 & 베스트,푸퍼 재킷,"279,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-후드-재킷-92x2pnGi/FB8178-077,남성 후드 재킷,나이키 스톰 핏 윈드러너,재킷 & 베스트,푸퍼 재킷,"279,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-충전재-베스트-OLhMbPfU/FB8193-010,남성 충전재 베스트,나이키 스톰 핏 윈드러너,재킷 & 베스트,푸퍼 재킷,"209,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/리버풀-fc-스트라이크-남성-스톰-핏-축구-재킷-RpTTgC0c/FD7140-061,남성 나이키 스톰 핏 ‏축구 재킷,리버풀 FC 스트라이크,재킷 & 베스트,푸퍼 재킷,"249,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/조던-플라이트-남성-다운-패딩-재킷-dMzQiAdN/FV7271-010,남성 다운 패딩 재킷,조던 플라이트,재킷 & 베스트,푸퍼 재킷,"279,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-브루클린-남성-패딩-재킷-j2QlgR8K/FV7317-010,남성 패딩 재킷,조던 브루클린,재킷 & 베스트,푸퍼 재킷,"209,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/클럽-남성-경량-퀼팅-써마-핏-충전재-재킷-1njRUtHI/FZ0635-224,남성 경량 퀼팅 써마 핏 충전재 재킷,나이키 클럽,재킷 & 베스트,푸퍼 재킷,"189,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-플라이트-남성-다운-베스트-9f1YMvL5/FV7273-010,남성 다운 베스트,조던 플라이트,재킷 & 베스트,베스트,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-primaloft-남성-발수-패딩-베스트-VwmEhoTz/FB7374-010,남성 발수 패딩 베스트,나이키 스포츠웨어 클럽 PrimaLoft®,재킷 & 베스트,베스트,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-윈터라이즈드-베스트-Ez94sA3o/FZ0895-133,남성 윈터라이즈드 베스트,나이키 스포츠웨어 클럽,재킷 & 베스트,베스트,"119,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/테크-남성-우븐-베스트-cOAaZuJQ/FZ0749-010,남성 우븐 베스트,나이키 테크,재킷 & 베스트,베스트,"149,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-스컬-피크-primaloft-리버서블-베스트-AwIJk5Lr/FV8695-010,리버서블 베스트,나이키 ACG '스컬 피크' PrimaLoft®,재킷 & 베스트,베스트,"205,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/남성-써마-핏-adv-리펠-골프-베스트-emwOJFbI/FQ0448-010,남성 써마 핏 ADV 리펠 골프 베스트,나이키,재킷 & 베스트,베스트,"219,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/써마-핏-adv-리펠-남성-다운-러닝-베스트-9dxWY6wB/FB7543-010,남성 다운 러닝 베스트,나이키 써마 핏 ADV 리펠,재킷 & 베스트,베스트,"209,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-primaloft-남성-발수-패딩-베스트-VwmEhoTz/FB7374-323,남성 발수 패딩 베스트,나이키 스포츠웨어 클럽 PrimaLoft®,재킷 & 베스트,베스트,"189,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-언리미티드-남성-트레이닝-베스트-8jGgqder/FB7554-010,남성 트레이닝 베스트,나이키 써마 핏 언리미티드,재킷 & 베스트,베스트,"129,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-언리미티드-남성-트레이닝-베스트-8jGgqder/FB7554-652,남성 트레이닝 베스트,나이키 써마 핏 언리미티드,재킷 & 베스트,베스트,"129,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/남성-써마-핏-adv-리펠-골프-베스트-emwOJFbI/FQ0448-478,남성 써마 핏 ADV 리펠 골프 베스트,나이키,재킷 & 베스트,베스트,"219,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-윈터라이즈드-베스트-Ez94sA3o/FZ0895-010,남성 윈터라이즈드 베스트,나이키 스포츠웨어 클럽,재킷 & 베스트,베스트,"119,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/라이프-남성-패딩-워크-베스트-2GfkdFGd/FZ6578-014,남성 패딩 워크 베스트,나이키 라이프,재킷 & 베스트,베스트,"195,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/라이프-남성-패딩-워크-베스트-2GfkdFGd/FZ6578-200,남성 패딩 워크 베스트,나이키 라이프,재킷 & 베스트,베스트,"195,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-primaloft-남성-발수-패딩-베스트-VwmEhoTz/FB7374-068,남성 발수 패딩 베스트,나이키 스포츠웨어 클럽 PrimaLoft®,재킷 & 베스트,베스트,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-primaloft-남성-발수-패딩-베스트-VwmEhoTz/FB7374-480,남성 발수 패딩 베스트,나이키 스포츠웨어 클럽 PrimaLoft®,재킷 & 베스트,베스트,"189,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/써마-핏-adv-리펠-남성-다운-러닝-베스트-9dxWY6wB/FB7543-370,남성 다운 러닝 베스트,나이키 써마 핏 ADV 리펠,재킷 & 베스트,베스트,"209,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-윈드러너-스톰-핏-남성-다운-베스트-omkT0guf/FB8184-010,남성 다운 베스트,나이키 스포츠웨어 윈드러너 스톰 핏,재킷 & 베스트,베스트,"209,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-윈드러너-스톰-핏-남성-다운-베스트-omkT0guf/FB8184-077,남성 다운 베스트,나이키 스포츠웨어 윈드러너 스톰 핏,재킷 & 베스트,베스트,"209,000 원",M,0,0,1,1,0
https://www.nike.com/kr/t/트레일-primaloft-남성-써마-핏-러닝-베스트-09BEhuYW/FZ0002-010,남성 써마 핏 러닝 베스트,나이키 트레일 PrimaLoft®,재킷 & 베스트,베스트,"189,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/트레일-primaloft-남성-써마-핏-러닝-베스트-09BEhuYW/FZ0002-716,남성 써마 핏 러닝 베스트,나이키 트레일 PrimaLoft®,재킷 & 베스트,베스트,"189,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-윈터라이즈드-베스트-Ez94sA3o/FZ0895-068,남성 윈터라이즈드 베스트,나이키 스포츠웨어 클럽,재킷 & 베스트,베스트,"119,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/러닝-디비전-남성-써마-핏-adv-러닝-베스트-glyycoCi/FZ1132-035,남성 써마 핏 ADV 러닝 베스트,나이키 러닝 디비전,재킷 & 베스트,베스트,"179,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/윈드러너-남성-리펠-러닝-재킷-pwZWYlUs/FB7541-010,남성 리펠 러닝 재킷,나이키 윈드러너,재킷 & 베스트,레인 재킷,"149,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-스톰-핏-캐스케이드-레인즈-남성-풀집-재킷-S489X3xo/DV9416-010,남성 풀집 재킷,나이키 ACG 스톰 핏 '캐스케이드 레인즈',재킷 & 베스트,레인 재킷,"209,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/윈드러너-남성-리펠-러닝-재킷-pwZWYlUs/FB7541-100,남성 리펠 러닝 재킷,나이키 윈드러너,재킷 & 베스트,레인 재킷,"149,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/리펠-마일러-남성-러닝-재킷-ucmVtuI1/DD4747-010,남성 러닝 재킷,나이키 리펠 마일러,재킷 & 베스트,레인 재킷,"115,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/acg-스톰-핏-캐스케이드-레인즈-남성-풀집-재킷-S489X3xo/DV9416-390,남성 풀집 재킷,나이키 ACG 스톰 핏 '캐스케이드 레인즈',재킷 & 베스트,레인 재킷,"209,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/acg-스톰-핏-캐스케이드-레인즈-남성-풀집-재킷-S489X3xo/DV9416-025,남성 풀집 재킷,나이키 ACG 스톰 핏 '캐스케이드 레인즈',재킷 & 베스트,레인 재킷,"209,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/클럽-플리스-남성-윈터라이즈드-재킷-RDou1RRM/FB8387-010,남성 윈터라이즈드 재킷,나이키 클럽 플리스,재킷 & 베스트,플리스 재킷,"129,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/클럽-플리스-남성-윈터라이즈드-재킷-RDou1RRM/FB8387-068,남성 윈터라이즈드 재킷,나이키 클럽 플리스,재킷 & 베스트,플리스 재킷,"129,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/테크-윈드러너-남성-우븐-풀집-재킷-qmLY42K7/HM7152-014,남성 우븐 풀집 재킷,나이키 테크 윈드러너,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,1,1,1,1
