page_url,제품 소개,제품명,cate1,cate2,가격,성별,XS이하,S,M,L,XL이상
https://www.nike.com/kr/t/테크-윈드러너-남성-우븐-풀집-재킷-qmLY42K7/HM7152-104,남성 우븐 풀집 재킷,나이키 테크 윈드러너,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-스포츠-남성-스톰-핏-adv-재킷-LaHK4fC3/HV6590-010,남성 스톰 핏 ADV 재킷,조던 스포츠,재킷 & 베스트,트랙 재킷,"289,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/폼-남성-드라이-핏-다용도-재킷-gi10cX5C/FB7500-010,남성 드라이 핏 다용도 재킷,나이키 폼,재킷 & 베스트,트랙 재킷,"85,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스우시-남성-우븐-재킷-khTE1PsZ/FB7878-010,남성 우븐 재킷,나이키 스우시,재킷 & 베스트,트랙 재킷,"155,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/파리-생제르맹-스트라이크-남성-드라이-핏-축구-재킷-mdebhot1/FN9799-100,남성 나이키 드라이 핏 축구 재킷,파리 생제르맹 스트라이크,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/클럽-남성-폴리-니트-트랙수트-xLdmJRie/FB7352-010,남성 폴리 니트 트랙수트,나이키 클럽,재킷 & 베스트,트랙 재킷,"109,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/스우시-남성-우븐-재킷-khTE1PsZ/FB7878-113,남성 우븐 재킷,나이키 스우시,재킷 & 베스트,트랙 재킷,"155,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/jacquemus-트랙-재킷-YRib5TP5/FV5698-642,트랙 재킷,나이키 x Jacquemus,재킷 & 베스트,트랙 재킷,"289,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/클럽-남성-니트-재킷-Ong1F59u/FQ3427-010,남성 니트 재킷,나이키 클럽,재킷 & 베스트,트랙 재킷,"95,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/드라이-핏-아카데미-남성-축구-트랙수트-Db742C18/DV9754-010,남성 축구 트랙수트,나이키 드라이 핏 아카데미,재킷 & 베스트,트랙 재킷,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-워밍업-재킷-DbXh6tHp/FN5848-011,남성 워밍업 재킷,조던 스포츠 잼,재킷 & 베스트,트랙 재킷,"145,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/파리-생제르맹-스트라이크-서드-남성-조던-드라이-핏-축구-니트-트랙수트-7cDYlTxD/FQ2474-111,남성 조던 드라이 핏 축구 니트 트랙수트,파리 생제르맹 스트라이크 서드,재킷 & 베스트,트랙 재킷,"149,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/fc-바르셀로나-스트라이크-서드-남성-드라이-핏-축구-앤썸-재킷-6JbLbc5u/FQ2597-417,남성 나이키 드라이 핏 축구 앤썸 재킷,FC 바르셀로나 스트라이크 서드,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/테크-윈드러너-남성-우븐-풀집-재킷-qmLY42K7/HM7152-010,남성 우븐 풀집 재킷,나이키 테크 윈드러너,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/테크-윈드러너-남성-우븐-풀집-재킷-qmLY42K7/HM7152-013,남성 우븐 풀집 재킷,나이키 테크 윈드러너,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/테크-윈드러너-남성-우븐-풀집-재킷-qmLY42K7/HM7152-223,남성 우븐 풀집 재킷,나이키 테크 윈드러너,재킷 & 베스트,트랙 재킷,"179,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-플라이트-남성-하이파일-플리스-팬츠-t5q0FviN/FV7450-010,남성 하이파일 플리스 팬츠,조던 플라이트,팬츠 & 타이츠,조거 & 스웻팬츠,"135,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/acg-캔웰-글레이셔-써마-핏-adv-윈드프루프-팬츠-K4qafSd1/FV8828-247,써마 핏 ADV 윈드프루프 팬츠,나이키 ACG '캔웰 글레이셔',팬츠 & 타이츠,조거 & 스웻팬츠,"185,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-에센셜-남성-플리스-팬츠-o84jSfV1/FV7462-223,남성 플리스 팬츠,조던 에센셜,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-겨울용-팬츠-yvUz25aP/FZ0900-077,남성 겨울용 팬츠,나이키 스포츠웨어 클럽,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",M,0,1,0,1,1
https://www.nike.com/kr/t/남성-써마-핏-테이퍼드-피트니스-팬츠-VPgoMUYm/FZ1063-019,남성 써마 핏 테이퍼드 피트니스 팬츠,나이키,팬츠 & 타이츠,조거 & 스웻팬츠,"89,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/솔로-스우시-남성-플리스-팬츠-cTs7XmJn/DX1365-051,남성 플리스 팬츠,나이키 솔로 스우시,팬츠 & 타이츠,조거 & 스웻팬츠,"115,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/르브론-스탠다드-이슈-남성-써마-핏-농구-팬츠-BA3THjJ1/FZ1037-010,남성 써마 핏 농구 팬츠,르브론 스탠다드 이슈,팬츠 & 타이츠,조거 & 스웻팬츠,"139,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/자남성-플리스-농구-조거-팬츠-qlUDFl4U/FZ1041-657,남성 플리스 농구 조거 팬츠,자,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-스포츠-크로스오버-남성-드라이-핏-플리스-팬츠-6b93joEO/FV8608-469,남성 드라이 핏 플리스 팬츠,조던 스포츠 크로스오버,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/써마-스피어-남성-써마-핏-발수-윈터라이즈드-피트니스-조거-saxjRQVX/FZ1110-010,남성 써마 핏 발수 윈터라이즈드 피트니스 조거,나이키 써마 스피어,팬츠 & 타이츠,조거 & 스웻팬츠,"135,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/클럽-남성-플리스-번지-팬츠-hwG7MtF8/FZ0810-010,남성 플리스 번지 팬츠,나이키 클럽,팬츠 & 타이츠,조거 & 스웻팬츠,"89,000 원",M,1,1,1,1,1
https://www.nike.com/kr/t/파리-생제르맹-남성-우븐-팬츠-jkv0W94U/FV7732-045,남성 우븐 팬츠,파리 생제르맹,팬츠 & 타이츠,조거 & 스웻팬츠,"129,000 원",M,0,0,1,0,1
https://www.nike.com/kr/t/클럽-플리스-남성-오버사이즈-프렌치-테리-팬츠-qIZd7gx2/HJ1823-104,남성 오버사이즈 프렌치 테리 팬츠,나이키 클럽 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-플리스-남성-팬츠-j6He7cbU/BV2708-323,남성 팬츠,나이키 스포츠웨어 클럽 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"79,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-스우시-남성-오픈-헴-플리스-팬츠-oa6moVbG/FN3343-010,남성 오픈 헴 플리스 팬츠,나이키 스포츠웨어 스우시,팬츠 & 타이츠,조거 & 스웻팬츠,"135,000 원",M,1,1,1,1,1
https://www.nike.com/kr/t/요가-드라이-핏-남성-팬츠-DOKQoZ2R/CZ2209-010,남성 팬츠,나이키 요가 드라이 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"89,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/대한민국-테크-남성-축구-플리스-조거-XvNmZEMU/FJ7208-418,남성 나이키 축구 플리스 조거,대한민국 테크,팬츠 & 타이츠,조거 & 스웻팬츠,"149,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/조던-플라이트-플리스-남성-팬츠-PdaA2Rbo/FV7253-222,남성 팬츠,조던 플라이트 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-브루클린-플리스-남성-팬츠-c6cIe3gw/FV7277-469,남성 팬츠,조던 브루클린 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/sb-엘라스틱-코듀로이-스케이트보딩-팬츠-t4fwEQhW/FV7396-281,엘라스틱 코듀로이 스케이트보딩 팬츠,나이키 SB,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-남성-테이퍼드-트레이닝-팬츠-8OArQK4e/DQ5406-010,남성 테이퍼드 트레이닝 팬츠,나이키 써마 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,0,1,0,0
https://www.nike.com/kr/t/클럽-남성-니트-조거-VWo1Torz/FQ4331-063,남성 니트 조거,나이키 클럽,팬츠 & 타이츠,조거 & 스웻팬츠,"65,000 원",M,0,1,1,0,1
https://www.nike.com/kr/t/드라이-핏-남성-테이퍼드-트레이닝-팬츠-TW3pSeu5/CZ6380-010,남성 테이퍼드 트레이닝 팬츠,나이키 드라이 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,0,1,0,0
https://www.nike.com/kr/t/조던-브루클린-플리스-남성-팬츠-KGAeZxQR/DQ7340-010,조던 브루클린 플리스,조던 브루클린 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/조던-플라이트-플리스-남성-팬츠-3dD8uFoX/FV7251-010,남성 팬츠,조던 플라이트 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"105,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/프로-써마-핏-남성-팬츠-s68SPv3W/DD2123-010,남성 팬츠,나이키 프로 써마 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-브루클린-플리스-남성-팬츠-tPVfdtFo/FV7279-091,남성 팬츠,조던 브루클린 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/코트-헤리티지-남성-프렌치-테리-테니스-팬츠-XwhJwIma/DQ4588-010,남성 프렌치 테리 테니스 팬츠,나이키코트 헤리티지,팬츠 & 타이츠,조거 & 스웻팬츠,"99,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/투어-리펠-남성-골프-조거-팬츠-qcuEcufp/FD5718-010,남성 골프 조거 팬츠,나이키 투어 리펠,팬츠 & 타이츠,조거 & 스웻팬츠,"149,000 원",M,0,0,0,0,0
https://www.nike.com/kr/t/파리-생제르맹-스탠다드-이슈-남성-드라이-핏-축구-테이퍼드-팬츠-t6Wqv83w/FQ3078-410,남성 나이키 드라이 핏 축구 테이퍼드 팬츠,파리 생제르맹 스탠다드 이슈,팬츠 & 타이츠,조거 & 스웻팬츠,"129,000 원",M,0,0,0,1,1
https://www.nike.com/kr/t/클럽-남성-프렌치-테리-커프스-팬츠-7b2umYIN/FZ0767-010,남성 프렌치 테리 커프스 팬츠,나이키 클럽,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,0,0
https://www.nike.com/kr/t/테크-남성-우븐-테이퍼드-레그-팬츠-PGwpYwRh/FZ0759-010,남성 우븐 테이퍼드 레그 팬츠,나이키 테크,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",M,0,0,1,0,1
https://www.nike.com/kr/t/스포츠웨어-테크-플리스-남성-슬림-핏-조거-5uZEZLKB/FB8003-464,남성 슬림 핏 조거,나이키 스포츠웨어 테크 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"149,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/프라이머리-플리스-남성-드라이-핏-uv-테이퍼드-퍼포먼스-팬츠-2cK5x5EQ/FZ5851-010,남성 드라이 핏 UV 테이퍼드 퍼포먼스 팬츠,나이키 프라이머리 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-남성-피트니스-팬츠-FWwIu2AN/DQ4857-010,남성 피트니스 팬츠,나이키 써마 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-스포츠-후프-플리스-남성-드라이-핏-팬츠-3Yw6NNKI/FV8604-050,남성 드라이 핏 팬츠,조던 스포츠 후프 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/드라이-핏-남성-테이퍼드-피트니스-팬츠-GGovnqzk/FB8578-476,남성 테이퍼드 피트니스 팬츠,나이키 드라이 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,1,0
https://www.nike.com/kr/t/클럽-플리스-남성-플리스-조거-DP5wQEMW/FN3095-010,남성 플리스 조거,나이키 클럽 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"99,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-스포츠-후프-플리스-남성-드라이-핏-팬츠-kHb8Qe85/FV8622-010,남성 드라이 핏 팬츠,조던 스포츠 후프 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"135,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-mvp-남성-플리스-팬츠-nU04xgNr/FV7229-010,남성 플리스 팬츠,조던 MVP,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/조던-스포츠-크로스오버-남성-드라이-핏-플리스-팬츠-CjMCsqgC/FV8628-010,남성 드라이 핏 플리스 팬츠,조던 스포츠 크로스오버,팬츠 & 타이츠,조거 & 스웻팬츠,"89,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스탠다드-이슈-남성-드라이-핏-농구-팬츠-GuXmLQFe/FZ0225-010,남성 드라이 핏 농구 팬츠,나이키 스탠다드 이슈,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-남성-플리스-커프-팬츠-XlMCvITr/FZ0882-010,남성 플리스 커프 팬츠,나이키 스포츠웨어 클럽,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/남성-써마-핏-피트니스-팬츠-VxvakNoK/FZ1075-010,남성 써마 핏 피트니스 팬츠,나이키,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/페놈-러닝-디비전-남성-드라이-핏-러닝-팬츠-Bes82S4b/FZ1134-010,남성 드라이 핏 러닝 팬츠,나이키 페놈 러닝 디비전,팬츠 & 타이츠,조거 & 스웻팬츠,"139,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/테크-남성-테일러드-플리스-팬츠-IPrgac9D/FZ7584-060,남성 테일러드 플리스 팬츠,나이키 테크,팬츠 & 타이츠,조거 & 스웻팬츠,"175,000 원",M,1,1,1,1,1
https://www.nike.com/kr/t/테크-남성-플리스-팬츠-xhPU5V9O/FZ7594-010,남성 플리스 팬츠,나이키 테크,팬츠 & 타이츠,조거 & 스웻팬츠,"159,000 원",M,1,1,1,1,1
https://www.nike.com/kr/t/프로-남성-드라이-핏-피트니스-타이츠-N7va56j1/FB7953-010,남성 드라이 핏 피트니스 타이츠,나이키 프로,팬츠 & 타이츠,타이츠 & 레깅스,"45,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/에어로스위프트-남성-드라이-핏-adv-러닝-타이츠-oFyTX2ug/FN3368-010,남성 드라이 핏 ADV 러닝 타이츠,나이키 에어로스위프트,팬츠 & 타이츠,타이츠 & 레깅스,"129,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/드라이-핏-챌린저-남성-러닝-타이츠-lpl3FLN1/CZ8831-010,남성 러닝 타이츠,나이키 드라이 핏 챌린저,팬츠 & 타이츠,타이츠 & 레깅스,"69,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/프로-웜-남성-타이츠-PRvtEQ9M/FB7962-010,남성 타이츠,나이키 프로 웜,팬츠 & 타이츠,타이츠 & 레깅스,"59,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-남성-브레이킹-라인드-윈드러너-팬츠-6k1CeDCt/HF7823-010,남성 브레이킹 라인드 윈드러너 팬츠,나이키 스포츠웨어,트랙수트,트랙수트 하의,"119,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/윈드러너-남성-우븐-라인드-팬츠-6xTsfhoB/DX0654-011,남성 우븐 라인드 팬츠,나이키 윈드러너,트랙수트,트랙수트 하의,"109,000 원",M,0,0,0,1,0
https://www.nike.com/kr/t/에어-조던-남성-팬츠-kH7zqwsI/FZ2134-045,남성 팬츠,에어 조던,트랙수트,트랙수트 하의,"175,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/폼-남성-드라이-핏-오픈-헴-다용도-팬츠-0hnpOb0V/FB7491-010,남성 드라이 핏 오픈 헴 다용도 팬츠,나이키 폼,트랙수트,트랙수트 하의,"69,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-스포츠-크로스오버-남성-드라이-핏-플리스-팬츠-6b93joEO/FV8608-687,남성 드라이 핏 플리스 팬츠,조던 스포츠 크로스오버,트랙수트,트랙수트 하의,"85,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-웜업-팬츠-VFfuWmR6/FN5850-010,남성 웜업 팬츠,조던 스포츠 잼,트랙수트,트랙수트 하의,"119,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/챌린저-남성-드라이-핏-우븐-러닝-팬츠-mCUPpai2/FQ4781-010,남성 드라이 핏 우븐 러닝 팬츠,나이키 챌린저,트랙수트,트랙수트 하의,"89,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/챌린저-남성-드라이-핏-우븐-러닝-팬츠-x0dNCDrO/HJ8129-010,남성 드라이 핏 우븐 러닝 팬츠,나이키 챌린저,트랙수트,트랙수트 하의,"95,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/스트라이크-남성-드라이-핏-축구-팬츠-QsZndFmM/FN2406-010,남성 드라이 핏 축구 팬츠,나이키 스트라이크,트랙수트,트랙수트 하의,"89,000 원",M,0,0,0,1,0
https://www.nike.com/kr/t/폼-남성-드라이-핏-테이퍼드-다용도-팬츠-aJuySLb8/FV9764-010,남성 드라이 핏 테이퍼드 다용도 팬츠,나이키 폼,트랙수트,트랙수트 하의,"75,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/파리-생제르맹-스트라이크-남성-드라이-핏-축구-니트-팬츠-DMTdIZSg/FN9429-610,남성 나이키 드라이 핏 축구 니트 팬츠,파리 생제르맹 스트라이크,트랙수트,트랙수트 하의,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/브라질-1998-레트로-남성-축구-레플리카-트랙-팬츠-wHi8frei/FZ6716-438,남성 나이키 축구 레플리카 트랙 팬츠,브라질 1998 레트로,트랙수트,트랙수트 하의,"129,000 원",M,0,0,0,0,1
https://www.nike.com/kr/t/아카데미-남성-발수-축구-팬츠-LgJdDhWg/FZ0497-010,남성 발수 축구 팬츠,나이키 아카데미,트랙수트,트랙수트 하의,"85,000 원",M,0,1,1,1,1
https://www.nike.com/kr/t/fc-바르셀로나-스트라이크-서드-남성-드라이-핏-축구-팬츠-DljTcLoa/FQ2452-062,남성 나이키 드라이 핏 축구 팬츠,FC 바르셀로나 스트라이크 서드,트랙수트,트랙수트 하의,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/리버풀-fc-스트라이크-서드-남성-드라이-핏-축구-팬츠-V2twbuck/FQ2454-070,남성 나이키 드라이 핏 축구 팬츠,리버풀 FC 스트라이크 서드,트랙수트,트랙수트 하의,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/파리-생제르맹-스트라이크-서드-남성-조던-드라이-핏-축구-팬츠-9SzihmYW/FQ2456-010,남성 조던 드라이 핏 축구 팬츠,파리 생제르맹 스트라이크 서드,트랙수트,트랙수트 하의,"95,000 원",M,0,0,1,1,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-웜업-팬츠-VFfuWmR6/FN5850-011,남성 웜업 팬츠,조던 스포츠 잼,트랙수트,트랙수트 셋업,"119,000 원",M,1,1,1,1,1
