page_url,제품명,제품 소개,cate1,cate2,가격,성별,XS이하,S,M,L,XL이상
https://www.nike.com/kr/t/고-여성-펌-서포트-하이웨이스트-7-8-포켓-레깅스-9XdRWNjP/FZ0006-010,여성 펌 서포트 하이웨이스트 7/8 포켓 레깅스,나이키 고,팬츠 & 타이츠,타이츠 & 레깅스,"139,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/파워-여성-트레이닝-팬츠-hzIq4xgZ/DM1192-010,여성 트레이닝 팬츠,나이키 파워,팬츠 & 타이츠,타이츠 & 레깅스,"75,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/젠비-여성-젠틀-서포트-하이웨이스트-8인치-바이커-쇼츠-ZugLh5Wl/DQ6004-010,여성 젠틀 서포트 하이웨이스트 8인치 바이커 쇼츠,나이키 젠비,팬츠 & 타이츠,타이츠 & 레깅스,"69,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/원-여성-하이웨이스트-7-8-레깅스-kTZDxEO2/DV9021-010,여성 하이웨이스트 7/8 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/고-여성-펌-서포트-미드라이즈-포켓-레깅스-TLvYa6HM/DQ5673-010,여성 펌 서포트 미드라이즈 포켓 레깅스,나이키 고,팬츠 & 타이츠,타이츠 & 레깅스,"119,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/원-여성-하이웨이스트-7-8-포켓-레깅스-n6UkuvWj/FN3242-010,여성 하이웨이스트 7/8 포켓 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"59,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-클래식-여성-하이웨이스트-8인치-바이커-쇼츠-FjXNOYPJ/DV7798-010,여성 하이웨이스트 8인치 바이커 쇼츠,나이키 스포츠웨어 클래식,팬츠 & 타이츠,타이츠 & 레깅스,"45,000 원",W,1,1,1,0,0
https://www.nike.com/kr/t/조던-스포츠-여성-5인치-쇼츠-r5Ahscaa/FB4624-368,여성 5인치 쇼츠,조던 스포츠,팬츠 & 타이츠,타이츠 & 레깅스,"49,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/원-여성-하이웨이스트-크롭-레깅스-bvCvXk9J/FN3237-010,여성 하이웨이스트 크롭 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-여성-리버서블-인조-퍼-봄버-재킷-EK478hYy/FB8693-133,여성 리버서블 인조 퍼 봄버 재킷,나이키 스포츠웨어,재킷 & 베스트,봄버 재킷,"219,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-오버사이즈-재킷-S0oVTzl5/FV7775-370,여성 오버사이즈 재킷,나이키 스포츠웨어,재킷 & 베스트,봄버 재킷,"155,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/조던-레니게이드-에센셜-남성-라이트웨이트-재킷-NLIJlOAG/FN4623-010,남성 라이트웨이트 재킷,조던 레니게이드 에센셜,재킷 & 베스트,봄버 재킷,"179,000 원",W,0,0,0,0,1
https://www.nike.com/kr/t/트레일-여성-리펠-uv-러닝-재킷-nOBfx64S/FN5926-370,여성 리펠 UV 러닝 재킷,나이키 트레일,재킷 & 베스트,봄버 재킷,"179,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/조던-레니게이드-여성-재킷-O2BDEBvH/FV7108-010,여성 재킷,조던 레니게이드,재킷 & 베스트,봄버 재킷,"279,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-아티스트-컬렉션-봄버-재킷-NJotGsdV/HF4688-133,봄버 재킷,나이키 스포츠웨어 여성 아티스트 컬렉션,재킷 & 베스트,봄버 재킷,"189,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/조던-여성-다운-파카-IcWoOFyp/FV7144-203,여성 다운 파카,조던,재킷 & 베스트,파카 재킷,"435,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/대한민국-스트라이크-윈드러너-여성-스톰-핏-축구-다운-파카-blptODxr/FJ3901-418,여성 나이키 스톰 핏 축구 다운 파카,대한민국 스트라이크 윈드러너,재킷 & 베스트,파카 재킷,"359,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/acg-체나-볼텍스-스톰-핏-adv-gore-tex-스키-재킷-WEF5jjOb/FV8892-104,스톰 핏 ADV GORE-TEX 스키 재킷,나이키 ACG '체나 볼텍스',재킷 & 베스트,파카 재킷,"519,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/acg-루나-레이크-패딩-primaloft-남성-써마-핏-adv-루즈-후드-재킷-SyLhDyLk/FV8911-010,남성 써마 핏 ADV 루즈 후드 재킷,나이키 ACG '루나 레이크' 패딩 PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"405,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-윈드푸퍼-여성-써마-핏-루즈-인조-퍼-재킷-yjknUECT/FV8006-104,여성 써마 핏 루즈 인조 퍼 재킷,나이키 스포츠웨어 윈드푸퍼,재킷 & 베스트,푸퍼 재킷,"345,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-윈드푸퍼-여성-스톰-핏-루즈-다운-재킷-aAufYKiV/HF7871-104,여성 스톰 핏 루즈 다운 재킷,나이키 스포츠웨어 윈드푸퍼,재킷 & 베스트,푸퍼 재킷,"345,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-퀼팅-베스트-xMWNXvo8/HQ3007-276,여성 퀼팅 베스트,나이키 스포츠웨어,재킷 & 베스트,푸퍼 재킷,"139,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/acg-로프-드-도프-primaloft-남성-써마-핏-adv-재킷-m5zaYiFp/FV8691-010,남성 써마 핏 ADV 재킷,나이키 ACG '로프 드 도프' PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"249,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클래식-패딩-여성-써마-핏-루즈-베스트-P4rRtyKC/FZ5923-100,여성 써마 핏 루즈 베스트,나이키 스포츠웨어 클래식 패딩,재킷 & 베스트,푸퍼 재킷,"129,000 원",W,0,1,0,1,1
https://www.nike.com/kr/t/스포츠웨어-메트로-패딩-여성-써마-핏-루즈-다운-후드-재킷-m5jLl5Dd/FZ5929-104,여성 써마 핏 루즈 다운 후드 재킷,나이키 스포츠웨어 메트로 패딩,재킷 & 베스트,푸퍼 재킷,"259,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-메트로-패딩-여성-써마-핏-루즈-다운-후드-베스트-wqUON9bt/FZ5933-010,여성 써마 핏 루즈 다운 후드 베스트,나이키 스포츠웨어 메트로 패딩,재킷 & 베스트,푸퍼 재킷,"229,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/조던-여성-패딩-lpbfbc3V/FZ4528-010,여성 패딩,조던,재킷 & 베스트,푸퍼 재킷,"219,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/써마-핏-아카데미-프로-24-다운-재킷-남성-축구-재킷스톡-oDkgEwtf/FD7709-010,남성 축구 재킷(스톡),나이키 써마 핏 아카데미 프로 24 다운 재킷,재킷 & 베스트,푸퍼 재킷,"209,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-adv-리펠-에어로로프트-여성-러닝-베스트-En8Rd1un/FB7607-010,여성 러닝 베스트,나이키 써마 핏 ADV 리펠 에어로로프트,재킷 & 베스트,푸퍼 재킷,"209,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/써마-핏-스위프트-여성-러닝-베스트-1nXUsKGy/FB7538-010,여성 러닝 베스트,나이키 써마 핏 스위프트,재킷 & 베스트,푸퍼 재킷,"139,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/스포츠웨어-클래식-패딩-여성-써마-핏-루즈-후드-재킷-nTl4O24y/FZ5900-100,여성 써마 핏 루즈 후드 재킷,나이키 스포츠웨어 클래식 패딩,재킷 & 베스트,푸퍼 재킷,"169,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/러닝-디비전-여성-써마-핏-반사-러닝-재킷-xSZFNCSY/FV6421-011,여성 써마 핏 반사 러닝 재킷,나이키 러닝 디비전,재킷 & 베스트,푸퍼 재킷,"315,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-충전재-베스트-OLhMbPfU/FB8193-010,남성 충전재 베스트,나이키 스톰 핏 윈드러너,재킷 & 베스트,푸퍼 재킷,"209,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/트레일-여성-리펠-러닝-베스트-L2aBVN7g/FV6399-226,여성 리펠 러닝 베스트,나이키 트레일,재킷 & 베스트,베스트,"135,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-퀼팅-베스트-xMWNXvo8/HQ3007-276,여성 퀼팅 베스트,나이키 스포츠웨어,재킷 & 베스트,베스트,"139,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클래식-패딩-여성-써마-핏-루즈-베스트-P4rRtyKC/FZ5923-100,여성 써마 핏 루즈 베스트,나이키 스포츠웨어 클래식 패딩,재킷 & 베스트,베스트,"129,000 원",W,0,1,0,1,1
https://www.nike.com/kr/t/스포츠웨어-메트로-패딩-여성-써마-핏-루즈-다운-후드-베스트-wqUON9bt/FZ5933-010,여성 써마 핏 루즈 다운 후드 베스트,나이키 스포츠웨어 메트로 패딩,재킷 & 베스트,베스트,"229,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/acg-스컬-피크-primaloft-리버서블-베스트-AwIJk5Lr/FV8695-010,리버서블 베스트,나이키 ACG '스컬 피크' PrimaLoft®,재킷 & 베스트,베스트,"205,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/에어-조던-여성-니트-베스트-BadPVahQ/FV7114-133,여성 니트 베스트,에어 조던,재킷 & 베스트,베스트,"175,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/써마-핏-adv-리펠-에어로로프트-여성-러닝-베스트-En8Rd1un/FB7607-010,여성 러닝 베스트,나이키 써마 핏 ADV 리펠 에어로로프트,재킷 & 베스트,베스트,"209,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/써마-핏-스위프트-여성-러닝-베스트-1nXUsKGy/FB7538-010,여성 러닝 베스트,나이키 써마 핏 스위프트,재킷 & 베스트,베스트,"139,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/투어-리펠-여성-골프-베스트-yEEetwDW/DZ6021-072,여성 골프 베스트,나이키 투어 리펠,재킷 & 베스트,베스트,"119,000 원",W,0,0,0,1,0
https://www.nike.com/kr/t/acg-주니어-써마-핏-리버서블-베스트-u0lbWGOa/FZ5424-010,주니어 써마 핏 리버서블 베스트,나이키 ACG,재킷 & 베스트,베스트,"99,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-충전재-베스트-OLhMbPfU/FB8193-010,남성 충전재 베스트,나이키 스톰 핏 윈드러너,재킷 & 베스트,베스트,"209,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/패스트-리펠-여성-러닝-재킷-IrKnSdnX/FB7452-010,여성 러닝 재킷,나이키 패스트 리펠,재킷 & 베스트,레인 재킷,"125,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스톰-핏-스위프트-여성-러닝-재킷-rZoah7nx/FB7493-010,여성 러닝 재킷,나이키 스톰 핏 스위프트,재킷 & 베스트,레인 재킷,"189,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/투어-리펠-여성-골프-재킷-dwYBlqX8/DZ6020-010,여성용 골프 재킷,나이키 투어 리펠,재킷 & 베스트,레인 재킷,"149,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/써마-핏-스위프트-여성-러닝-재킷-Fgl19BAf/FB7512-010,여성 러닝 재킷,나이키 써마 핏 스위프트,재킷 & 베스트,레인 재킷,"169,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/스포츠웨어-컬렉션-여성-오버사이즈-리펠-지퍼-재킷-PmgKkNPn/FV7536-014,여성 오버사이즈 리펠 지퍼 재킷,나이키 스포츠웨어 컬렉션,재킷 & 베스트,트랙 재킷,"155,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-오버사이즈-트랙-재킷-XawvZKUi/FZ3205-629,여성 오버사이즈 트랙 재킷,나이키 스포츠웨어 피닉스 플리스,재킷 & 베스트,트랙 재킷,"105,000 원",W,0,0,1,1,0
https://www.nike.com/kr/t/jacquemus-트랙-재킷-YRib5TP5/FV5698-642,트랙 재킷,나이키 x Jacquemus,재킷 & 베스트,트랙 재킷,"289,000 원",W,0,0,0,1,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-워밍업-재킷-DbXh6tHp/FN5848-011,남성 워밍업 재킷,조던 스포츠 잼,재킷 & 베스트,트랙 재킷,"145,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/나오미-오사카-여성-하이웨이스트-루즈-니트-팬츠-zZPVpKUX/FV7799-121,여성 하이웨이스트 루즈 니트 팬츠,나오미 오사카,트랙수트,트랙수트 하의,"109,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/윈드러너-여성-하이웨이스트-우븐-오픈-헴-팬츠-IVYTRlJO/FV7656-004,여성 하이웨이스트 우븐 오픈 헴 팬츠,나이키 윈드러너,트랙수트,트랙수트 하의,"109,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/에어-조던-남성-팬츠-kH7zqwsI/FZ2134-045,남성 팬츠,에어 조던,트랙수트,트랙수트 하의,"175,000 원",W,0,0,0,1,1
https://www.nike.com/kr/t/스포츠웨어-에센셜-여성-미드라이즈-팬츠-0XGvG7Op/DM6184-010,여성 미드라이즈 팬츠,나이키 스포츠웨어 에센셜,트랙수트,트랙수트 하의,"99,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/에어-여성-미드라이즈-브레이크어웨이-팬츠-LsNH1jIS/FN1906-010,여성 미드라이즈 브레이크어웨이 팬츠,나이키 에어,트랙수트,트랙수트 하의,"105,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/스포츠웨어-컬렉션-여성-미드라이즈-리펠-지퍼-팬츠-fsSGq53Z/FV7545-010,여성 미드라이즈 리펠 지퍼 팬츠,나이키 스포츠웨어 컬렉션,트랙수트,트랙수트 하의,"129,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/조던-스포츠-잼-남성-웜업-팬츠-VFfuWmR6/FN5850-010,남성 웜업 팬츠,조던 스포츠 잼,트랙수트,트랙수트 하의,"119,000 원",W,0,0,0,0,1
https://www.nike.com/kr/t/조던-여성-니트-트랙-팬츠-iqL7q9nV/FV7102-010,여성 니트 트랙 팬츠,조던,트랙수트,트랙수트 하의,"109,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/윈드러너-여성-우븐-하이웨이스트-오픈-헴-팬츠-SrhMo35O/HM9765-014,여성 우븐 하이웨이스트 오픈 헴 팬츠,나이키 윈드러너,트랙수트,트랙수트 하의,"119,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-웜업-팬츠-VFfuWmR6/FN5850-011,남성 웜업 팬츠,조던 스포츠 잼,트랙수트,트랙수트 셋업,"119,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-워밍업-재킷-DbXh6tHp/FN5848-011,남성 워밍업 재킷,조던 스포츠 잼,트랙수트,트랙수트 셋업,"145,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-컬렉션-여성-오버사이즈-리펠-지퍼-재킷-PmgKkNPn/FV7536-014,여성 오버사이즈 리펠 지퍼 재킷,나이키 스포츠웨어 컬렉션,트랙수트,트랙수트 상의,"155,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-오버사이즈-트랙-재킷-XawvZKUi/FZ3205-629,여성 오버사이즈 트랙 재킷,나이키 스포츠웨어 피닉스 플리스,트랙수트,트랙수트 상의,"105,000 원",W,0,0,1,1,0
https://www.nike.com/kr/t/jacquemus-트랙-재킷-YRib5TP5/FV5698-642,트랙 재킷,나이키 x Jacquemus,트랙수트,트랙수트 상의,"289,000 원",W,0,0,0,1,1
https://www.nike.com/kr/t/조던-스포츠-잼-남성-워밍업-재킷-DbXh6tHp/FN5848-011,남성 워밍업 재킷,조던 스포츠 잼,트랙수트,트랙수트 상의,"145,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/acg-로프-드-도프-여성-써마-핏-adv-스커트-z6SJtxGa/HM9500-010,여성 써마 핏 ADV 스커트,나이키 ACG '로프 드 도프',스커트 & 드레스,스커트 & 드레스,"189,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-에센셜-여성-미드라이즈-우븐-카고-미디-스커트-nfSc8hJl/FV7504-104,여성 미드라이즈 우븐 카고 미디 스커트,나이키 스포츠웨어 에센셜,스커트 & 드레스,스커트 & 드레스,"95,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-미드라이즈-우븐-카고-미디-스커트-H6npNMp4/HQ2985-121,여성 미드라이즈 우븐 카고 미디 스커트,나이키 스포츠웨어,스커트 & 드레스,스커트 & 드레스,"99,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-미드라이즈-우븐-카고-미디-스커트-H6npNMp4/HQ2985-276,여성 미드라이즈 우븐 카고 미디 스커트,나이키 스포츠웨어,스커트 & 드레스,스커트 & 드레스,"99,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/우먼-바이-윤-여성-스커트-zjmCIvAq/FZ0279-478,여성 스커트,나이키 우먼 바이 윤,스커트 & 드레스,스커트 & 드레스,"99,000 원",W,0,0,0,0,1
https://www.nike.com/kr/t/우먼-바이-윤-여성-스커트-zjmCIvAq/FZ0279-100,여성 스커트,나이키 우먼 바이 윤,스커트 & 드레스,스커트 & 드레스,"99,000 원",W,0,0,1,0,1
https://www.nike.com/kr/t/스포츠웨어-여성-드레스-3mrloQVa/HJ8149-474,여성 드레스,나이키 스포츠웨어,스커트 & 드레스,스커트 & 드레스,"75,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/코트-슬램-여성-드라이-핏-테니스-드레스-vGCScWcb/FQ2127-518,여성 드라이 핏 테니스 드레스,나이키코트 슬램,스커트 & 드레스,스커트 & 드레스,"145,000 원",W,0,0,0,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-드레스-3mrloQVa/HJ8149-010,여성 드레스,나이키 스포츠웨어,스커트 & 드레스,스커트 & 드레스,"75,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-슬림-미니-스커트-YbP2u4Ey/FV6319-010,여성 슬림 미니 스커트,나이키 스포츠웨어 피닉스 플리스,스커트 & 드레스,스커트 & 드레스,"75,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-드레스-3mrloQVa/HJ8149-104,여성 드레스,나이키 스포츠웨어,스커트 & 드레스,스커트 & 드레스,"75,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-슬림-미니-스커트-YbP2u4Ey/FV6319-104,여성 슬림 미니 스커트,나이키 스포츠웨어 피닉스 플리스,스커트 & 드레스,스커트 & 드레스,"75,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/jacquemus-여성-드레스-njZontfK/FV5683-100,여성 드레스,나이키 x Jacquemus,스커트 & 드레스,스커트 & 드레스,"195,000 원",W,1,1,1,0,0
https://www.nike.com/kr/t/jacquemus-여성-스커트-uxm4ZwxB/FV5675-642,여성 스커트,나이키 x Jacquemus,스커트 & 드레스,스커트 & 드레스,"239,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/스포츠웨어-에센셜-여성-반팔-티셔츠-드레스-t2V92W6l/DV7883-478,여성 반팔 티셔츠 드레스,나이키 스포츠웨어 에센셜,스커트 & 드레스,스커트 & 드레스,"59,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/스포츠웨어-칠-립-여성-슬림-미디-스커트-VblFfNAC/FQ1637-224,여성 슬림 미디 스커트,나이키 스포츠웨어 칠 립,스커트 & 드레스,스커트 & 드레스,"79,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-에센셜-여성-미드라이즈-우븐-카고-미디-스커트-nfSc8hJl/FV7504-010,여성 미드라이즈 우븐 카고 미디 스커트,나이키 스포츠웨어 에센셜,스커트 & 드레스,스커트 & 드레스,"95,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/m-여성-드라이-핏-슬림-핏-니트-드레스임산부-bJBfIIcG/FN2878-010,여성 드라이 핏 슬림 핏 니트 드레스(임산부),Nike (M),스커트 & 드레스,스커트 & 드레스,"89,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-칠-립-여성-슬림-미디-스커트-VblFfNAC/FQ1637-010,여성 슬림 미디 스커트,나이키 스포츠웨어 칠 립,스커트 & 드레스,스커트 & 드레스,"79,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/드라이-핏-어드밴티지-여성-테니스-드레스-ALChC3Dl/DX1428-100,여성 테니스 드레스,나이키 드라이 핏 어드벤티지,스커트 & 드레스,스커트 & 드레스,"105,000 원",W,0,0,0,1,1
https://www.nike.com/kr/t/코트-드라이-핏-빅토리-여성-플로운시-테니스-스커트-QxsNEAl4/DH9553-100,여성 플로운시 테니스 스커트,나이키코트 드라이 핏 빅토리,스커트 & 드레스,스커트 & 드레스,"69,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-에센셜-여성-반팔-티셔츠-드레스-t2V92W6l/DV7883-010,여성 반팔 티셔츠 드레스,나이키 스포츠웨어 에센셜,스커트 & 드레스,스커트 & 드레스,"59,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/드라이-핏-어드벤티지-여성-롱-골프-스커트-qXZYCkra/DX1426-010,여성 롱 골프 스커트,나이키 드라이 핏 어드벤티지,스커트 & 드레스,스커트 & 드레스,"119,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/원-여성-드라이-핏-드레스-ZpwzNzMz/FQ7866-010,여성 드라이 핏 드레스,나이키 원,스커트 & 드레스,스커트 & 드레스,"95,000 원",W,0,0,0,1,0
https://www.nike.com/kr/t/조던-여성-슬림-니트-드레스-9uMfo5Uq/FN5695-304,여성 슬림 니트 드레스,조던,스커트 & 드레스,스커트 & 드레스,"75,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/코트-드라이-핏-빅토리-여성-플로운시-테니스-스커트-QxsNEAl4/DH9553-010,여성 플로운시 테니스 스커트,나이키코트 드라이 핏 빅토리,스커트 & 드레스,스커트 & 드레스,"69,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/어드밴티지-여성-드라이-핏-테니스-스커트-rPp9PdaD/FD6533-100,여성 드라이 핏 테니스 스커트,나이키 어드밴티지,스커트 & 드레스,스커트 & 드레스,"95,000 원",W,0,0,0,0,1
